IncLevel1	IncLevel2	IncLevelDifference
0.103,0.064	0.106,0.024	0.018
1.0,1.0	0.967,1.0	0.016
1.0,1.0	0.986,1.0	0.007
1.0,1.0	1.0,0.906	0.047
1.0,0.997	1.0,1.0	-0.002
0.941,0.863	0.91,0.907	-0.007
1.0,0.987	0.994,0.991	0.001
0.173,0.188	0.259,0.292	-0.095
0.922,0.953	1.0,0.896	-0.01
0.988,0.98	1.0,1.0	-0.016
1.0,1.0	0.965,1.0	0.018
1.0,0.706	1.0,0.489	0.109
0.97,0.975	0.965,1.0	-0.01
1.0,0.927	0.847,0.862	0.109
0.984,1.0	0.987,1.0	-0.002
0.984,0.994	0.969,0.953	0.028
1.0,1.0	0.997,1.0	0.002
0.968,0.97	0.981,1.0	-0.021
0.02,0.045	0.081,0.21	-0.113
0.975,1.0	0.984,1.0	-0.004
1.0,1.0	1.0,1.0	0.0
0.01,0.028	0.021,0.022	-0.002
1.0,1.0	0.984,1.0	0.008
0.966,0.926	0.931,1.0	-0.02
0.964,0.991	1.0,1.0	-0.022
1.0,1.0	0.992,1.0	0.004
1.0,1.0	0.987,1.0	0.006
0.98,1.0	1.0,1.0	-0.01
0.0,0.081	0.037,0.0	0.022
0.0,0.188	0.056,0.0	0.066
0.665,0.745	0.256,0.716	0.219
1.0,1.0	0.996,1.0	0.002
0.999,1.0	1.0,1.0	-0.0
0.157,0.108	0.151,0.104	0.005
0.963,0.969	0.956,0.946	0.015
1.0,0.991	0.993,0.995	0.002
1.0,1.0	0.996,1.0	0.002
1.0,NA	0.263,NA	0.737
1.0,NA	0.321,NA	0.679
1.0,0.0	1.0,NA	-0.5
1.0,1.0	0.987,1.0	0.006
0.986,1.0	1.0,1.0	-0.007
0.531,0.634	0.832,1.0	-0.333
1.0,1.0	1.0,0.991	0.004
1.0,0.936	0.978,1.0	-0.021
1.0,0.529	1.0,NA	-0.236
1.0,1.0	1.0,0.726	0.137
0.997,0.997	1.0,1.0	-0.003
1.0,0.985	1.0,1.0	-0.008
0.985,0.988	1.0,0.879	0.047
0.992,0.993	1.0,0.93	0.027
1.0,1.0	0.929,1.0	0.035
0.857,1.0	1.0,1.0	-0.072
1.0,1.0	0.99,1.0	0.005
1.0,1.0	0.994,1.0	0.003
0.998,1.0	1.0,1.0	-0.001
0.392,0.385	0.455,0.472	-0.075
0.998,1.0	1.0,1.0	-0.001
1.0,1.0	1.0,0.987	0.006
1.0,0.992	1.0,1.0	-0.004
0.992,1.0	1.0,1.0	-0.004
0.945,0.866	1.0,1.0	-0.095
1.0,1.0	1.0,0.977	0.012
1.0,1.0	0.985,1.0	0.008
1.0,1.0	0.991,0.984	0.012
0.966,0.946	0.973,1.0	-0.03
0.988,0.988	0.982,0.956	0.019
1.0,0.991	1.0,1.0	-0.004
0.993,0.996	1.0,1.0	-0.006
0.744,0.755	0.542,0.527	0.215
0.969,1.0	1.0,0.959	0.005
0.981,1.0	1.0,0.987	-0.003
0.972,0.976	0.994,1.0	-0.023
1.0,0.934	1.0,1.0	-0.033
0.983,0.933	1.0,0.945	-0.014
0.0,0.004	0.0,0.0	0.002
0.995,1.0	1.0,1.0	-0.002
0.964,1.0	1.0,1.0	-0.018
0.797,0.943	0.894,0.937	-0.045
0.985,1.0	1.0,1.0	-0.008
0.512,0.518	0.423,0.318	0.145
0.012,0.011	0.022,0.013	-0.006
1.0,0.995	1.0,1.0	-0.002
1.0,1.0	0.972,0.952	0.038
1.0,1.0	0.969,1.0	0.016
0.969,1.0	1.0,1.0	-0.016
1.0,1.0	0.999,1.0	0.0
0.981,0.997	1.0,0.968	0.005
0.919,0.945	0.873,1.0	-0.005
1.0,0.983	1.0,1.0	-0.008
0.999,1.0	0.999,1.0	0.0
0.999,0.999	0.998,0.996	0.002
1.0,1.0	0.99,1.0	0.005
0.998,0.992	0.997,0.989	0.002
0.945,1.0	1.0,1.0	-0.028
1.0,1.0	0.979,0.966	0.028
1.0,1.0	0.946,0.905	0.075
1.0,1.0	0.995,1.0	0.002
0.0,0.011	0.0,0.0	0.005
1.0,1.0	1.0,0.917	0.041
0.99,1.0	1.0,1.0	-0.005
1.0,0.997	0.995,1.0	0.001
1.0,0.996	1.0,1.0	-0.002
1.0,1.0	0.995,1.0	0.002
0.981,1.0	1.0,1.0	-0.01
1.0,1.0	1.0,0.93	0.035
0.902,0.947	1.0,0.955	-0.053
0.997,1.0	1.0,1.0	-0.002
1.0,1.0	0.991,1.0	0.004
0.746,0.898	1.0,1.0	-0.178
1.0,1.0	1.0,0.878	0.061
0.914,1.0	1.0,1.0	-0.043
0.909,1.0	1.0,1.0	-0.045
1.0,0.972	1.0,1.0	-0.014
1.0,1.0	0.993,1.0	0.004
1.0,0.994	1.0,1.0	-0.003
0.988,0.989	1.0,1.0	-0.012
1.0,1.0	0.998,0.999	0.002
1.0,1.0	0.996,1.0	0.002
0.817,0.881	1.0,0.943	-0.123
1.0,0.98	1.0,1.0	-0.01
1.0,1.0	1.0,0.623	0.189
0.159,0.191	0.076,0.096	0.089
0.283,0.237	0.152,0.193	0.088
1.0,1.0	0.955,1.0	0.022
0.983,0.983	0.996,0.995	-0.013
0.996,0.998	0.999,0.999	-0.002
1.0,0.999	1.0,1.0	-0.0
1.0,1.0	1.0,0.761	0.119
0.957,1.0	1.0,1.0	-0.022
1.0,0.795	0.679,1.0	0.058
1.0,0.859	0.752,1.0	0.053
0.878,1.0	1.0,1.0	-0.061
1.0,0.908	0.914,1.0	-0.003
1.0,0.95	0.954,1.0	-0.002
0.959,0.981	0.97,1.0	-0.015
0.976,1.0	1.0,1.0	-0.012
1.0,1.0	0.928,1.0	0.036
1.0,1.0	0.949,1.0	0.026
1.0,1.0	0.988,1.0	0.006
0.968,1.0	1.0,1.0	-0.016
0.952,1.0	1.0,1.0	-0.024
0.936,0.866	1.0,1.0	-0.099
1.0,0.967	1.0,1.0	-0.016
0.993,1.0	1.0,1.0	-0.004
0.888,1.0	1.0,1.0	-0.056
0.924,1.0	1.0,1.0	-0.038
0.985,1.0	0.992,1.0	-0.004
0.968,0.979	0.991,1.0	-0.022
0.935,0.956	0.984,1.0	-0.046
1.0,0.994	0.995,1.0	-0.001
0.986,1.0	1.0,1.0	-0.007
0.036,0.011	0.0,0.0	0.024
0.897,0.789	1.0,0.651	0.017
0.987,1.0	1.0,1.0	-0.006
1.0,0.973	1.0,1.0	-0.014
1.0,0.979	1.0,1.0	-0.01
0.955,0.954	0.944,0.923	0.021
0.991,1.0	1.0,1.0	-0.004
1.0,0.925	1.0,0.743	0.091
1.0,1.0	1.0,0.941	0.03
1.0,0.992	1.0,1.0	-0.004
1.0,0.996	0.994,1.0	0.001
1.0,0.996	0.994,1.0	0.001
1.0,0.996	0.994,1.0	0.001
1.0,1.0	1.0,0.863	0.069
1.0,0.998	1.0,1.0	-0.001
0.991,1.0	1.0,1.0	-0.004
0.025,0.011	0.012,0.009	0.008
0.055,0.0	0.388,NA	-0.36
1.0,1.0	1.0,0.98	0.01
0.993,1.0	1.0,1.0	-0.004
1.0,0.981	1.0,1.0	-0.01
1.0,0.999	1.0,1.0	-0.0
0.917,0.967	0.946,1.0	-0.031
0.966,1.0	0.99,0.981	-0.003
1.0,0.929	0.981,0.959	-0.005
1.0,0.993	1.0,1.0	-0.004
1.0,0.98	1.0,1.0	-0.01
0.489,1.0	0.657,0.762	0.035
0.266,0.166	0.102,0.615	-0.142
1.0,0.994	1.0,1.0	-0.003
1.0,0.998	1.0,1.0	-0.001
1.0,0.994	1.0,1.0	-0.003
1.0,1.0	0.993,1.0	0.004
1.0,1.0	1.0,0.85	0.075
0.994,1.0	1.0,1.0	-0.003
1.0,0.999	1.0,1.0	-0.0
0.994,1.0	1.0,1.0	-0.003
1.0,1.0	0.924,1.0	0.038
1.0,1.0	0.963,1.0	0.018
0.827,0.782	1.0,1.0	-0.196
0.952,1.0	1.0,1.0	-0.024
0.999,1.0	1.0,1.0	-0.0
1.0,1.0	0.985,1.0	0.008
0.976,1.0	1.0,1.0	-0.012
1.0,0.942	1.0,1.0	-0.029
0.966,0.982	0.99,1.0	-0.021
0.54,0.452	0.514,0.452	0.013
1.0,0.997	1.0,1.0	-0.002
0.0,0.223	0.054,0.103	0.033
0.0,0.253	0.253,0.289	-0.145
1.0,0.987	1.0,1.0	-0.006
0.28,0.109	0.292,0.236	-0.07
0.91,0.932	1.0,0.966	-0.062
1.0,0.994	1.0,1.0	-0.003
1.0,1.0	0.938,1.0	0.031
0.988,1.0	1.0,1.0	-0.006
1.0,1.0	0.975,1.0	0.012
1.0,1.0	0.993,1.0	0.004
1.0,0.966	1.0,1.0	-0.017
0.94,0.971	0.939,0.911	0.03
0.198,0.201	0.242,0.25	-0.046
0.0,NA	0.378,1.0	-0.689
1.0,0.965	1.0,0.972	-0.004
0.981,1.0	0.98,1.0	0.0
0.94,0.935	1.0,0.97	-0.047
0.98,1.0	1.0,1.0	-0.01
0.982,1.0	1.0,1.0	-0.009
0.993,0.991	0.997,0.987	0.0
1.0,0.99	1.0,1.0	-0.005
1.0,1.0	1.0,0.996	0.002
1.0,0.953	1.0,1.0	-0.024
0.873,0.972	1.0,0.933	-0.044
1.0,0.708	1.0,NA	-0.146
0.992,0.992	1.0,1.0	-0.008
0.998,1.0	1.0,1.0	-0.001
1.0,0.997	1.0,1.0	-0.002
1.0,1.0	0.824,1.0	0.088
0.584,1.0	1.0,1.0	-0.208
0.003,0.003	0.001,0.001	0.002
1.0,1.0	0.989,1.0	0.006
0.739,1.0	1.0,1.0	-0.131
0.954,1.0	1.0,1.0	-0.023
0.995,1.0	1.0,1.0	-0.002
0.981,1.0	1.0,1.0	-0.01
1.0,0.969	1.0,1.0	-0.016
1.0,0.97	1.0,0.885	0.042
0.88,0.915	0.842,0.962	-0.004
1.0,1.0	0.997,1.0	0.002
1.0,0.997	1.0,0.991	0.003
0.991,1.0	1.0,1.0	-0.004
0.987,0.986	0.983,0.964	0.013
0.887,0.821	1.0,1.0	-0.146
0.667,0.793	0.744,0.87	-0.077
0.998,0.998	1.0,1.0	-0.002
1.0,1.0	0.983,1.0	0.008
0.084,0.055	0.041,0.221	-0.061
1.0,0.992	1.0,1.0	-0.004
1.0,0.991	1.0,1.0	-0.004
1.0,0.987	1.0,1.0	-0.006
0.992,0.984	1.0,1.0	-0.012
1.0,0.992	0.99,1.0	0.001
0.994,0.989	1.0,1.0	-0.008
1.0,0.996	0.995,1.0	0.0
0.997,0.994	1.0,1.0	-0.004
1.0,0.998	0.997,1.0	0.001
0.98,0.993	0.991,0.98	0.001
0.919,0.761	1.0,1.0	-0.16
1.0,0.991	1.0,0.967	0.012
1.0,0.998	1.0,1.0	-0.001
1.0,0.933	0.874,1.0	0.029
1.0,0.889	1.0,1.0	-0.055
0.995,0.957	0.991,1.0	-0.02
0.545,1.0	1.0,NA	-0.228
0.974,1.0	1.0,1.0	-0.013
0.957,1.0	1.0,1.0	-0.022
0.998,0.996	0.988,0.996	0.005
1.0,1.0	0.989,0.984	0.014
0.975,1.0	1.0,1.0	-0.012
0.613,0.418	0.455,0.65	-0.037
0.97,0.948	0.987,0.958	-0.013
0.993,1.0	1.0,1.0	-0.004
0.995,1.0	0.993,1.0	0.001
1.0,0.912	1.0,1.0	-0.044
NA,0.221	1.0,1.0	-0.779
0.809,0.835	1.0,0.458	0.093
0.105,0.089	0.092,0.123	-0.01
1.0,1.0	1.0,0.99	0.005
1.0,1.0	1.0,0.988	0.006
1.0,0.98	1.0,0.98	0.0
1.0,0.964	1.0,0.965	-0.0
0.732,0.916	0.811,0.913	-0.038
0.219,0.131	0.103,0.077	0.085
0.993,1.0	1.0,1.0	-0.004
0.294,0.212	0.448,0.256	-0.099
0.987,1.0	1.0,0.973	0.007
0.978,0.987	0.976,1.0	-0.006
1.0,0.958	1.0,1.0	-0.021
0.623,0.653	1.0,1.0	-0.362
0.973,0.994	0.985,1.0	-0.009
0.789,0.618	0.531,0.752	0.062
0.601,0.319	0.327,0.612	-0.01
0.033,0.075	0.031,0.052	0.013
1.0,0.994	1.0,0.986	0.004
0.999,0.999	1.0,1.0	-0.001
0.019,0.01	0.008,0.007	0.007
0.0,0.009	0.011,0.007	-0.004
0.854,1.0	1.0,1.0	-0.073
0.999,1.0	1.0,1.0	-0.0
1.0,1.0	0.899,1.0	0.05
1.0,0.986	1.0,0.956	0.015
1.0,1.0	0.989,1.0	0.006
0.988,1.0	1.0,1.0	-0.006
1.0,1.0	0.81,0.911	0.139
0.088,0.055	0.105,0.073	-0.018
0.075,0.05	0.087,0.098	-0.03
0.114,0.079	0.098,0.053	0.021
1.0,1.0	1.0,0.987	0.006
0.274,0.24	0.536,0.486	-0.254
0.996,1.0	1.0,1.0	-0.002
1.0,0.993	1.0,0.99	0.001
0.982,0.984	0.975,1.0	-0.005
0.949,1.0	1.0,1.0	-0.026
0.98,1.0	1.0,1.0	-0.01
1.0,0.991	1.0,1.0	-0.004
1.0,1.0	0.983,1.0	0.008
0.993,1.0	1.0,1.0	-0.004
0.969,1.0	1.0,1.0	-0.016
1.0,0.979	0.929,0.893	0.079
0.998,1.0	0.996,1.0	0.001
0.974,0.973	1.0,1.0	-0.026
0.998,1.0	1.0,1.0	-0.001
0.982,0.925	1.0,0.884	0.012
0.981,0.902	1.0,0.876	0.004
1.0,1.0	0.985,1.0	0.008
0.793,0.657	0.719,0.606	0.063
0.088,0.05	0.182,0.228	-0.136
0.0,0.0	0.0,0.01	-0.005
0.16,0.14	0.117,0.232	-0.024
0.24,0.251	0.224,0.218	0.024
0.985,1.0	1.0,1.0	-0.008
1.0,0.986	0.991,1.0	-0.003
0.998,1.0	1.0,1.0	-0.001
0.979,1.0	1.0,1.0	-0.01
0.008,0.009	0.005,0.013	-0.0
1.0,0.972	1.0,1.0	-0.014
0.0,0.001	0.0,0.0	0.001
0.0,0.001	0.0,0.0	0.001
0.965,1.0	1.0,1.0	-0.018
1.0,0.618	NA,1.0	-0.191
0.973,0.994	0.982,0.96	0.013
0.978,0.996	0.988,0.972	0.007
0.614,0.706	0.633,0.797	-0.055
1.0,0.997	1.0,1.0	-0.002
0.951,1.0	1.0,1.0	-0.024
0.953,1.0	1.0,1.0	-0.024
1.0,0.991	1.0,0.991	0.0
1.0,0.992	1.0,1.0	-0.004
0.956,1.0	1.0,1.0	-0.022
1.0,1.0	0.996,1.0	0.002
0.996,1.0	1.0,1.0	-0.002
0.998,1.0	1.0,1.0	-0.001
0.277,0.253	0.239,0.2	0.046
0.387,0.298	0.242,0.326	0.058
1.0,0.996	0.993,1.0	0.002
0.995,0.991	0.998,0.988	0.0
0.997,0.994	0.999,0.993	-0.0
1.0,0.999	1.0,1.0	-0.0
0.983,1.0	1.0,0.942	0.021
0.99,1.0	1.0,1.0	-0.005
1.0,0.998	0.993,1.0	0.003
0.881,0.798	0.497,1.0	0.091
0.816,1.0	1.0,1.0	-0.092
0.133,1.0	1.0,1.0	-0.433
0.999,1.0	1.0,0.994	0.003
0.731,0.542	0.749,0.575	-0.025
1.0,0.991	1.0,0.984	0.004
1.0,0.997	0.996,1.0	0.0
0.998,0.999	0.999,0.999	-0.001
0.987,1.0	1.0,1.0	-0.006
0.998,1.0	0.998,1.0	0.0
0.887,0.855	1.0,0.567	0.088
0.995,1.0	1.0,1.0	-0.002
1.0,0.984	0.988,0.991	0.002
1.0,1.0	0.997,1.0	0.002
0.973,1.0	1.0,1.0	-0.014
1.0,0.971	1.0,0.983	-0.006
1.0,1.0	0.992,0.96	0.024
1.0,0.986	1.0,1.0	-0.007
0.015,0.024	0.021,0.008	0.005
0.997,0.994	0.993,1.0	-0.001
0.997,0.998	1.0,0.996	-0.0
0.979,1.0	1.0,1.0	-0.01
0.995,0.996	1.0,1.0	-0.004
1.0,0.972	1.0,1.0	-0.014
1.0,0.961	1.0,1.0	-0.02
0.981,0.992	1.0,1.0	-0.014
1.0,0.973	1.0,1.0	-0.014
1.0,1.0	0.978,1.0	0.011
1.0,0.99	1.0,1.0	-0.005
0.997,0.997	1.0,1.0	-0.003
0.0,0.001	0.0,0.0	0.001
0.0,0.003	0.009,0.0	-0.003
1.0,0.987	1.0,1.0	-0.006
0.956,0.962	1.0,1.0	-0.041
0.861,1.0	1.0,0.831	0.015
0.808,0.781	1.0,1.0	-0.206
0.169,0.222	0.327,0.484	-0.21
0.215,0.716	0.723,1.0	-0.396
0.162,0.707	0.683,1.0	-0.407
0.324,0.884	0.831,1.0	-0.311
0.697,0.938	0.925,1.0	-0.145
1.0,0.983	1.0,1.0	-0.008
1.0,1.0	1.0,0.987	0.006
0.403,0.381	0.374,0.296	0.057
0.989,0.988	0.989,0.988	0.0
0.0,1.0	1.0,1.0	-0.5
1.0,1.0	1.0,0.979	0.01
0.991,1.0	1.0,1.0	-0.004
0.976,1.0	1.0,1.0	-0.012
0.997,1.0	1.0,0.993	0.002
1.0,1.0	1.0,0.993	0.004
0.982,0.993	1.0,1.0	-0.012
0.102,0.055	0.05,0.049	0.029
1.0,0.998	0.998,1.0	0.0
1.0,1.0	0.99,1.0	0.005
1.0,0.962	1.0,1.0	-0.019
0.995,0.995	0.99,1.0	0.0
0.995,0.995	0.991,1.0	-0.001
1.0,0.984	1.0,1.0	-0.008
1.0,1.0	1.0,0.917	0.041
0.085,0.066	0.042,0.041	0.034
0.984,0.983	1.0,1.0	-0.016
1.0,0.998	1.0,1.0	-0.001
1.0,0.993	1.0,1.0	-0.004
0.998,0.993	0.996,0.991	0.002
0.18,0.109	0.189,0.339	-0.12
1.0,0.998	1.0,1.0	-0.001
1.0,1.0	0.992,1.0	0.004
0.612,0.508	0.732,0.857	-0.234
1.0,1.0	1.0,0.985	0.008
1.0,1.0	0.994,1.0	0.003
0.843,0.945	1.0,0.875	-0.044
1.0,0.981	1.0,1.0	-0.01
0.986,0.987	1.0,1.0	-0.014
0.999,1.0	1.0,1.0	-0.0
0.913,0.902	0.978,0.878	-0.02
1.0,1.0	0.986,0.987	0.014
1.0,0.99	1.0,1.0	-0.005
0.971,0.949	1.0,1.0	-0.04
0.968,0.931	1.0,1.0	-0.05
1.0,1.0	1.0,0.987	0.006
0.06,0.042	0.021,0.029	0.026
1.0,1.0	0.978,1.0	0.011
1.0,0.983	1.0,1.0	-0.008
1.0,1.0	0.89,1.0	0.055
0.022,0.016	0.007,0.014	0.008
1.0,1.0	0.838,1.0	0.081
1.0,0.896	1.0,1.0	-0.052
1.0,1.0	1.0,0.895	0.052
0.997,1.0	1.0,1.0	-0.002
0.954,0.974	0.979,0.967	-0.009
0.937,0.959	1.0,0.83	0.033
0.832,0.837	0.857,0.87	-0.029
0.998,1.0	1.0,1.0	-0.001
0.996,1.0	0.994,1.0	0.001
1.0,0.986	1.0,1.0	-0.007
1.0,0.967	1.0,1.0	-0.016
1.0,0.971	1.0,1.0	-0.014
0.99,0.964	0.952,0.96	0.021
1.0,0.989	1.0,1.0	-0.006
0.673,0.894	0.894,1.0	-0.163
1.0,1.0	0.994,1.0	0.003
0.982,0.964	0.968,1.0	-0.011
0.034,0.02	0.041,0.063	-0.025
0.985,1.0	1.0,1.0	-0.008
1.0,1.0	0.995,1.0	0.002
0.99,1.0	1.0,1.0	-0.005
1.0,1.0	1.0,0.887	0.056
1.0,1.0	0.999,1.0	0.0
1.0,1.0	0.999,1.0	0.0
0.99,0.975	0.981,0.973	0.005
0.986,1.0	0.994,1.0	-0.004
0.319,0.36	0.607,0.663	-0.295
0.115,0.146	0.142,0.208	-0.044
0.952,0.956	0.977,0.884	0.023
1.0,1.0	0.982,1.0	0.009
1.0,0.968	1.0,1.0	-0.016
1.0,1.0	0.721,NA	0.279
1.0,0.995	1.0,1.0	-0.002
1.0,1.0	0.88,0.601	0.26
0.988,1.0	1.0,1.0	-0.006
1.0,0.984	1.0,1.0	-0.008
0.987,1.0	1.0,1.0	-0.006
1.0,0.992	1.0,1.0	-0.004
1.0,1.0	0.99,1.0	0.005
1.0,1.0	0.972,1.0	0.014
0.982,0.948	0.982,1.0	-0.026
0.991,1.0	1.0,1.0	-0.004
0.957,1.0	1.0,1.0	-0.022
0.888,0.866	0.771,0.969	0.007
0.979,1.0	0.967,1.0	0.006
1.0,0.98	1.0,1.0	-0.01
1.0,0.987	1.0,1.0	-0.006
0.618,0.649	0.712,0.607	-0.026
0.343,0.317	0.0,0.411	0.125
0.144,0.31	0.402,0.402	-0.175
0.774,0.875	0.555,0.384	0.355
0.886,1.0	1.0,1.0	-0.057
0.037,0.048	0.056,0.0	0.014
1.0,0.977	0.929,1.0	0.024
0.109,0.121	0.087,0.082	0.03
0.995,0.989	1.0,1.0	-0.008
1.0,0.986	0.991,1.0	-0.003
0.111,0.078	0.113,0.036	0.02
0.971,1.0	0.947,1.0	0.012
0.558,0.456	0.456,0.74	-0.091
0.401,0.477	0.717,0.786	-0.313
0.584,0.467	0.697,0.688	-0.167
0.392,0.472	0.73,0.775	-0.32
0.428,0.471	0.715,0.761	-0.288
0.592,0.449	0.701,0.663	-0.161
0.996,1.0	1.0,1.0	-0.002
0.988,1.0	1.0,1.0	-0.006
1.0,1.0	1.0,0.934	0.033
1.0,0.994	1.0,1.0	-0.003
1.0,1.0	1.0,1.0	0.0
0.936,0.963	0.991,1.0	-0.046
0.862,0.917	0.981,1.0	-0.101
0.319,0.413	0.105,0.0	0.314
0.39,0.39	0.113,0.242	0.213
0.967,0.991	0.982,0.942	0.017
1.0,0.993	1.0,1.0	-0.004
0.999,0.999	1.0,1.0	-0.001
0.054,0.031	0.036,0.043	0.003
1.0,0.972	1.0,1.0	-0.014
1.0,0.995	1.0,1.0	-0.002
0.564,0.286	0.393,0.502	-0.023
0.99,1.0	1.0,1.0	-0.005
0.992,1.0	1.0,1.0	-0.004
0.048,0.088	0.189,0.092	-0.073
0.985,1.0	0.982,1.0	0.001
0.995,1.0	0.991,1.0	0.002
0.097,0.135	0.16,0.095	-0.011
0.99,1.0	1.0,0.989	0.001
0.994,1.0	1.0,1.0	-0.003
0.777,1.0	1.0,NA	-0.111
0.996,0.993	1.0,1.0	-0.006
1.0,1.0	0.991,1.0	0.004
1.0,1.0	1.0,0.78	0.11
0.996,0.981	0.983,0.981	0.006
0.939,0.948	0.835,0.724	0.164
1.0,1.0	1.0,1.0	0.0
0.984,0.995	0.993,0.983	0.002
1.0,1.0	0.968,1.0	0.016
0.704,0.54	0.714,0.662	-0.066
0.635,0.607	0.863,0.735	-0.178
0.554,0.617	0.856,0.748	-0.217
0.542,0.483	0.635,0.68	-0.145
0.049,0.0	0.0,0.081	-0.016
0.874,0.965	0.757,0.712	0.185
0.88,0.977	0.806,0.793	0.129
0.856,0.971	0.748,0.735	0.172
0.856,0.97	0.752,0.736	0.169
0.759,1.0	0.612,0.791	0.178
1.0,0.997	1.0,1.0	-0.002
1.0,0.969	1.0,1.0	-0.016
0.054,0.016	0.074,0.0	-0.002
0.999,1.0	0.998,1.0	0.001
1.0,0.972	0.989,0.975	0.004
0.947,1.0	1.0,1.0	-0.026
1.0,0.98	1.0,0.977	0.002
0.971,0.942	0.949,0.951	0.006
0.943,0.923	0.943,0.944	-0.01
0.997,0.992	0.993,0.994	0.001
0.911,0.976	1.0,1.0	-0.056
0.119,0.176	0.189,0.193	-0.044
0.094,0.103	0.134,0.09	-0.013
1.0,1.0	1.0,0.0	0.5
1.0,NA	NA,0.0	1.0
0.0,0.003	0.005,0.0	-0.001
1.0,1.0	0.944,1.0	0.028
0.99,1.0	1.0,1.0	-0.005
1.0,0.89	1.0,1.0	-0.055
1.0,1.0	0.944,1.0	0.028
1.0,1.0	0.994,1.0	0.003
0.689,0.805	0.833,0.778	-0.058
0.51,0.45	0.647,0.47	-0.079
1.0,0.993	1.0,1.0	-0.004
1.0,0.985	1.0,1.0	-0.008
1.0,0.989	1.0,1.0	-0.006
1.0,0.981	1.0,1.0	-0.01
1.0,1.0	0.993,1.0	0.004
0.954,0.984	1.0,0.966	-0.014
1.0,0.88	0.934,1.0	-0.027
0.708,0.874	1.0,0.675	-0.047
1.0,0.981	1.0,1.0	-0.01
0.994,1.0	1.0,1.0	-0.003
0.997,1.0	1.0,1.0	-0.002
1.0,1.0	1.0,0.999	0.0
0.999,0.999	0.999,0.998	0.001
0.991,1.0	1.0,1.0	-0.004
1.0,1.0	0.992,1.0	0.004
1.0,0.886	1.0,1.0	-0.057
0.016,0.034	0.0,0.0	0.025
0.0,0.014	0.0,0.0	0.007
1.0,0.984	1.0,1.0	-0.008
1.0,0.987	1.0,1.0	-0.006
0.981,0.984	0.99,0.969	0.003
1.0,1.0	0.946,1.0	0.027
1.0,0.982	1.0,1.0	-0.009
0.999,0.998	0.999,0.998	0.0
0.999,1.0	1.0,1.0	-0.0
0.085,0.098	0.052,0.049	0.041
0.962,1.0	1.0,1.0	-0.019
0.961,0.986	0.972,0.976	-0.0
0.954,0.846	0.832,0.945	0.011
0.885,0.94	0.871,0.771	0.092
1.0,1.0	0.261,1.0	0.369
1.0,1.0	0.953,1.0	0.024
0.944,1.0	1.0,1.0	-0.028
0.773,0.425	0.372,0.794	0.016
1.0,1.0	0.635,1.0	0.182
1.0,1.0	1.0,0.961	0.02
0.014,0.049	0.04,0.024	-0.001
1.0,1.0	0.756,1.0	0.122
1.0,0.975	1.0,1.0	-0.012
0.969,0.92	0.935,0.789	0.082
1.0,0.999	1.0,1.0	-0.0
0.026,0.033	0.041,0.01	0.004
1.0,0.993	1.0,1.0	-0.004
1.0,1.0	0.999,1.0	0.0
0.986,0.994	1.0,1.0	-0.01
1.0,1.0	0.951,1.0	0.024
1.0,1.0	0.995,1.0	0.002
1.0,0.991	1.0,1.0	-0.004
0.993,1.0	1.0,1.0	-0.004
0.969,0.983	0.96,0.974	0.009
0.986,0.996	1.0,1.0	-0.009
0.227,0.17	0.152,0.478	-0.116
0.982,0.932	0.95,1.0	-0.018
0.989,0.963	0.972,1.0	-0.01
0.982,0.934	0.95,1.0	-0.017
0.896,0.973	0.911,0.868	0.045
0.148,0.609	0.438,0.369	-0.025
0.94,0.949	0.777,1.0	0.056
1.0,1.0	0.889,1.0	0.055
0.981,0.98	1.0,1.0	-0.02
0.998,1.0	1.0,1.0	-0.001
0.994,1.0	1.0,1.0	-0.003
0.971,0.964	0.954,0.863	0.059
1.0,0.94	1.0,1.0	-0.03
0.0,0.0	0.014,0.0	-0.007
1.0,1.0	0.996,1.0	0.002
0.301,0.278	0.451,0.381	-0.127
0.982,1.0	1.0,1.0	-0.009
0.971,0.869	0.934,0.573	0.166
0.981,1.0	1.0,1.0	-0.01
1.0,1.0	0.979,1.0	0.01
1.0,0.997	1.0,1.0	-0.002
1.0,0.728	1.0,1.0	-0.136
1.0,0.999	0.999,1.0	0.0
1.0,0.999	0.999,0.997	0.002
1.0,0.999	0.999,1.0	0.0
1.0,0.995	1.0,1.0	-0.002
0.959,0.967	0.982,0.983	-0.019
0.996,0.989	0.988,1.0	-0.002
1.0,0.993	1.0,1.0	-0.004
1.0,1.0	1.0,0.989	0.006
0.932,1.0	1.0,NA	-0.034
0.937,1.0	1.0,1.0	-0.031
0.957,0.963	0.913,1.0	0.003
0.971,0.973	0.943,1.0	0.0
0.478,0.486	0.407,0.371	0.093
1.0,0.924	1.0,0.817	0.053
0.998,0.995	0.995,0.996	0.001
1.0,0.859	1.0,1.0	-0.071
0.192,0.241	0.311,0.145	-0.011
0.057,0.056	0.021,0.067	0.012
1.0,0.993	0.972,1.0	0.01
0.996,1.0	1.0,1.0	-0.002
0.39,0.561	0.574,0.444	-0.033
0.233,0.286	0.37,0.419	-0.135
1.0,1.0	0.994,1.0	0.003
0.993,0.994	1.0,0.98	0.004
0.981,0.989	0.973,0.967	0.015
1.0,1.0	1.0,0.912	0.044
0.954,0.952	1.0,0.906	-0.0
0.94,0.94	0.942,0.935	0.001
